id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-01-22 07:00:00;51071.19599999
N;NORTE;2025-01-22 08:00:00;7335.93699999
NE;NORDESTE;2025-01-22 08:00:00;13019.843
S;SUL;2025-01-22 08:00:00;18185.063
SE;SUDESTE;2025-01-22 08:00:00;54240.367
N;NORTE;2025-01-22 09:00:00;7473.987
NE;NORDESTE;2025-01-22 09:00:00;13261.91899999
S;SUL;2025-01-22 09:00:00;18537.57799999
SE;SUDESTE;2025-01-22 09:00:00;56100.282
N;NORTE;2025-01-22 10:00:00;7784.389
NE;NORDESTE;2025-01-22 10:00:00;13555.991
S;SUL;2025-01-22 10:00:00;18939.874
SE;SUDESTE;2025-01-22 10:00:00;57707.376
N;NORTE;2025-01-22 11:00:00;7856.17399999
NE;NORDESTE;2025-01-22 11:00:00;13480.43399999
S;SUL;2025-01-22 11:00:00;19287.841
SE;SUDESTE;2025-01-22 11:00:00;58822.704
N;NORTE;2025-01-22 12:00:00;7722.80799999
NE;NORDESTE;2025-01-22 12:00:00;12969.43299999
S;SUL;2025-01-22 12:00:00;18664.996
SE;SUDESTE;2025-01-22 12:00:00;59009.429
N;NORTE;2025-01-22 13:00:00;7888.477
NE;NORDESTE;2025-01-22 13:00:00;13375.71399999
S;SUL;2025-01-22 13:00:00;19949.212
SE;SUDESTE;2025-01-22 13:00:00;60006.547
N;NORTE;2025-01-22 14:00:00;8213.19799999
NE;NORDESTE;2025-01-22 14:00:00;13792.974
S;SUL;2025-01-22 14:00:00;20401.90099999
SE;SUDESTE;2025-01-22 14:00:00;60344.673
N;NORTE;2025-01-22 15:00:00;8342.316
NE;NORDESTE;2025-01-22 15:00:00;13926.05799999
S;SUL;2025-01-22 15:00:00;20218.711
SE;SUDESTE;2025-01-22 15:00:00;59905.818
N;NORTE;2025-01-22 16:00:00;8121.322
NE;NORDESTE;2025-01-22 16:00:00;14124.083
S;SUL;2025-01-22 16:00:00;19961.165
SE;SUDESTE;2025-01-22 16:00:00;59196.45499999
N;NORTE;2025-01-22 17:00:00;7763.306
NE;NORDESTE;2025-01-22 17:00:00;14022.762
S;SUL;2025-01-22 17:00:00;19080.638
SE;SUDESTE;2025-01-22 17:00:00;56180.964
N;NORTE;2025-01-22 18:00:00;7530.9
NE;NORDESTE;2025-01-22 18:00:00;14415.791
S;SUL;2025-01-22 18:00:00;17834.012
SE;SUDESTE;2025-01-22 18:00:00;54723.591
N;NORTE;2025-01-22 19:00:00;7901.033
NE;NORDESTE;2025-01-22 19:00:00;14695.388
S;SUL;2025-01-22 19:00:00;18375.893
SE;SUDESTE;2025-01-22 19:00:00;56923.403
N;NORTE;2025-01-22 20:00:00;7942.791
NE;NORDESTE;2025-01-22 20:00:00;14609.618
S;SUL;2025-01-22 20:00:00;19092.737
SE;SUDESTE;2025-01-22 20:00:00;57212.43
N;NORTE;2025-01-22 21:00:00;7976.652
NE;NORDESTE;2025-01-22 21:00:00;14985.283
S;SUL;2025-01-22 21:00:00;19166.559
SE;SUDESTE;2025-01-22 21:00:00;57121.93199999
N;NORTE;2025-01-22 22:00:00;8120.03699999
NE;NORDESTE;2025-01-22 22:00:00;15109.846
S;SUL;2025-01-22 22:00:00;18718.47599999
SE;SUDESTE;2025-01-22 22:00:00;55426.842
N;NORTE;2025-01-22 23:00:00;8018.28199999
NE;NORDESTE;2025-01-22 23:00:00;14691.97099999
S;SUL;2025-01-22 23:00:00;17585.507
SE;SUDESTE;2025-01-22 23:00:00;52616.181
N;NORTE;2025-01-23 00:00:00;7953.806
NE;NORDESTE;2025-01-23 00:00:00;13992.09599999
S;SUL;2025-01-23 00:00:00;16206.747
SE;SUDESTE;2025-01-23 00:00:00;49803.548
N;NORTE;2025-01-23 01:00:00;7828.16499999
NE;NORDESTE;2025-01-23 01:00:00;13557.454
S;SUL;2025-01-23 01:00:00;15226.508
SE;SUDESTE;2025-01-23 01:00:00;47535.309
N;NORTE;2025-01-23 02:00:00;7579.115
NE;NORDESTE;2025-01-23 02:00:00;13199.448
S;SUL;2025-01-23 02:00:00;14589.38599999
SE;SUDESTE;2025-01-23 02:00:00;45852.635
N;NORTE;2025-01-23 03:00:00;7449.316
NE;NORDESTE;2025-01-23 03:00:00;12856.34099999
S;SUL;2025-01-23 03:00:00;14255.925
SE;SUDESTE;2025-01-23 03:00:00;44888.94999999
N;NORTE;2025-01-23 04:00:00;7258.627
NE;NORDESTE;2025-01-23 04:00:00;12719.23799999
S;SUL;2025-01-23 04:00:00;14059.524
SE;SUDESTE;2025-01-23 04:00:00;44575.426
N;NORTE;2025-01-23 05:00:00;7234.12799999
NE;NORDESTE;2025-01-23 05:00:00;12298.733
S;SUL;2025-01-23 05:00:00;14320.656
SE;SUDESTE;2025-01-23 05:00:00;44865.503
N;NORTE;2025-01-23 06:00:00;7027.58299999
NE;NORDESTE;2025-01-23 06:00:00;12029.731
S;SUL;2025-01-23 06:00:00;15045.95699999
SE;SUDESTE;2025-01-23 06:00:00;46565.03799999
N;NORTE;2025-01-23 07:00:00;7087.61199999
NE;NORDESTE;2025-01-23 07:00:00;12377.453
S;SUL;2025-01-23 07:00:00;16880.51799999
SE;SUDESTE;2025-01-23 07:00:00;50165.782
N;NORTE;2025-01-23 08:00:00;7299.623
NE;NORDESTE;2025-01-23 08:00:00;12859.558
S;SUL;2025-01-23 08:00:00;18203.03799999
SE;SUDESTE;2025-01-23 08:00:00;53582.815
N;NORTE;2025-01-23 09:00:00;7424.65199999
NE;NORDESTE;2025-01-23 09:00:00;13123.519
S;SUL;2025-01-23 09:00:00;18596.579
SE;SUDESTE;2025-01-23 09:00:00;55152.07
N;NORTE;2025-01-23 10:00:00;7713.51899999
NE;NORDESTE;2025-01-23 10:00:00;13383.201
S;SUL;2025-01-23 10:00:00;19170.819
SE;SUDESTE;2025-01-23 10:00:00;56128.054
N;NORTE;2025-01-23 11:00:00;7833.61799999
NE;NORDESTE;2025-01-23 11:00:00;13390.88399999
S;SUL;2025-01-23 11:00:00;19592.896
SE;SUDESTE;2025-01-23 11:00:00;56558.00599999
N;NORTE;2025-01-23 12:00:00;7713.229
NE;NORDESTE;2025-01-23 12:00:00;12967.886
S;SUL;2025-01-23 12:00:00;19053.299
SE;SUDESTE;2025-01-23 12:00:00;56842.73
N;NORTE;2025-01-23 13:00:00;7807.11099999
NE;NORDESTE;2025-01-23 13:00:00;13287.81699999
S;SUL;2025-01-23 13:00:00;20397.773
SE;SUDESTE;2025-01-23 13:00:00;58158.423
N;NORTE;2025-01-23 14:00:00;8156.841
NE;NORDESTE;2025-01-23 14:00:00;13537.914
S;SUL;2025-01-23 14:00:00;20923.102
SE;SUDESTE;2025-01-23 14:00:00;58441.946
N;NORTE;2025-01-23 15:00:00;8262.29599999
NE;NORDESTE;2025-01-23 15:00:00;13661.33399999
S;SUL;2025-01-23 15:00:00;20954.671
SE;SUDESTE;2025-01-23 15:00:00;58171.12
N;NORTE;2025-01-23 16:00:00;8366.319
NE;NORDESTE;2025-01-23 16:00:00;13866.582
S;SUL;2025-01-23 16:00:00;20953.80799999
SE;SUDESTE;2025-01-23 16:00:00;57628.302
N;NORTE;2025-01-23 17:00:00;8046.67299999
NE;NORDESTE;2025-01-23 17:00:00;13480.096
S;SUL;2025-01-23 17:00:00;19853.21399999
SE;SUDESTE;2025-01-23 17:00:00;54912.74
N;NORTE;2025-01-23 18:00:00;7907.972
NE;NORDESTE;2025-01-23 18:00:00;14046.76599999
S;SUL;2025-01-23 18:00:00;18253.061
SE;SUDESTE;2025-01-23 18:00:00;53664.54299999
N;NORTE;2025-01-23 19:00:00;8191.028
NE;NORDESTE;2025-01-23 19:00:00;14344.675
S;SUL;2025-01-23 19:00:00;18711.508
SE;SUDESTE;2025-01-23 19:00:00;55856.316
N;NORTE;2025-01-23 20:00:00;8300.465
NE;NORDESTE;2025-01-23 20:00:00;14260.387
S;SUL;2025-01-23 20:00:00;19145.664
SE;SUDESTE;2025-01-23 20:00:00;56149.35099999
N;NORTE;2025-01-23 21:00:00;8454.09699999
NE;NORDESTE;2025-01-23 21:00:00;14623.18199999
S;SUL;2025-01-23 21:00:00;19050.774
SE;SUDESTE;2025-01-23 21:00:00;55760.113
N;NORTE;2025-01-23 22:00:00;8539.857
NE;NORDESTE;2025-01-23 22:00:00;14694.007
S;SUL;2025-01-23 22:00:00;18449.104
SE;SUDESTE;2025-01-23 22:00:00;53992.59199999
N;NORTE;2025-01-23 23:00:00;8485.374
NE;NORDESTE;2025-01-23 23:00:00;14505.91699999
S;SUL;2025-01-23 23:00:00;17313.84099999
SE;SUDESTE;2025-01-23 23:00:00;51410.731
N;NORTE;2025-01-24 00:00:00;8240.89
NE;NORDESTE;2025-01-24 00:00:00;13993.765
S;SUL;2025-01-24 00:00:00;16094.596
SE;SUDESTE;2025-01-24 00:00:00;48868.94899999
N;NORTE;2025-01-24 01:00:00;8090.90899999
NE;NORDESTE;2025-01-24 01:00:00;13657.315
S;SUL;2025-01-24 01:00:00;15253.049
SE;SUDESTE;2025-01-24 01:00:00;46509.79
N;NORTE;2025-01-24 02:00:00;7928.619
NE;NORDESTE;2025-01-24 02:00:00;13218.64599999
S;SUL;2025-01-24 02:00:00;14601.637
SE;SUDESTE;2025-01-24 02:00:00;45045.674
N;NORTE;2025-01-24 03:00:00;7738.022
NE;NORDESTE;2025-01-24 03:00:00;12981.826
S;SUL;2025-01-24 03:00:00;14223.05
SE;SUDESTE;2025-01-24 03:00:00;43998.84899999
N;NORTE;2025-01-24 04:00:00;7630.033
NE;NORDESTE;2025-01-24 04:00:00;12864.99699999
S;SUL;2025-01-24 04:00:00;14156.477
SE;SUDESTE;2025-01-24 04:00:00;43694.076
N;NORTE;2025-01-24 05:00:00;7477.042
NE;NORDESTE;2025-01-24 05:00:00;12392.83099999
S;SUL;2025-01-24 05:00:00;14500.006
SE;SUDESTE;2025-01-24 05:00:00;44290.72199999
N;NORTE;2025-01-24 06:00:00;7258.83999999
NE;NORDESTE;2025-01-24 06:00:00;12110.971
S;SUL;2025-01-24 06:00:00;15177.82799999
SE;SUDESTE;2025-01-24 06:00:00;45928.34
N;NORTE;2025-01-24 07:00:00;7252.836
NE;NORDESTE;2025-01-24 07:00:00;12479.30999999
S;SUL;2025-01-24 07:00:00;16982.604
SE;SUDESTE;2025-01-24 07:00:00;49302.544
N;NORTE;2025-01-24 08:00:00;7565.967
NE;NORDESTE;2025-01-24 08:00:00;12963.789
S;SUL;2025-01-24 08:00:00;18730.477
SE;SUDESTE;2025-01-24 08:00:00;52273.043
N;NORTE;2025-01-24 09:00:00;7800.041
NE;NORDESTE;2025-01-24 09:00:00;13155.9
S;SUL;2025-01-24 09:00:00;19424.893
SE;SUDESTE;2025-01-24 09:00:00;54138.24999999
N;NORTE;2025-01-24 10:00:00;7934.165
NE;NORDESTE;2025-01-24 10:00:00;13251.65499999
S;SUL;2025-01-24 10:00:00;19711.731
SE;SUDESTE;2025-01-24 10:00:00;55354.846
N;NORTE;2025-01-24 11:00:00;7936.74699999
NE;NORDESTE;2025-01-24 11:00:00;13387.44899999
S;SUL;2025-01-24 11:00:00;19798.726
SE;SUDESTE;2025-01-24 11:00:00;56062.078
N;NORTE;2025-01-24 12:00:00;7770.599
NE;NORDESTE;2025-01-24 12:00:00;13084.567
S;SUL;2025-01-24 12:00:00;18620.789
SE;SUDESTE;2025-01-24 12:00:00;56223.53599999
N;NORTE;2025-01-24 13:00:00;7991.896
NE;NORDESTE;2025-01-24 13:00:00;13295.76299999
S;SUL;2025-01-24 13:00:00;19496.00699999
SE;SUDESTE;2025-01-24 13:00:00;57770.253
N;NORTE;2025-01-24 14:00:00;8402.29999999
NE;NORDESTE;2025-01-24 14:00:00;13414.762
S;SUL;2025-01-24 14:00:00;19870.261
SE;SUDESTE;2025-01-24 14:00:00;58128.367
N;NORTE;2025-01-24 15:00:00;8317.54199999
NE;NORDESTE;2025-01-24 15:00:00;13534.638
S;SUL;2025-01-24 15:00:00;19377.564
SE;SUDESTE;2025-01-24 15:00:00;57085.071
N;NORTE;2025-01-24 16:00:00;7953.39599999
NE;NORDESTE;2025-01-24 16:00:00;13512.392
S;SUL;2025-01-24 16:00:00;18534.65899999
SE;SUDESTE;2025-01-24 16:00:00;55364.109
N;NORTE;2025-01-24 17:00:00;7342.63699999
NE;NORDESTE;2025-01-24 17:00:00;13243.655
S;SUL;2025-01-24 17:00:00;17728.98899999
SE;SUDESTE;2025-01-24 17:00:00;53769.781
N;NORTE;2025-01-24 18:00:00;7324.90699999
NE;NORDESTE;2025-01-24 18:00:00;14056.91499999
S;SUL;2025-01-24 18:00:00;17107.63199999
SE;SUDESTE;2025-01-24 18:00:00;53121.859
N;NORTE;2025-01-24 19:00:00;7428.898
NE;NORDESTE;2025-01-24 19:00:00;14322.95199999
S;SUL;2025-01-24 19:00:00;17982.105
SE;SUDESTE;2025-01-24 19:00:00;55212.336
N;NORTE;2025-01-24 20:00:00;7463.237
NE;NORDESTE;2025-01-24 20:00:00;14161.034
S;SUL;2025-01-24 20:00:00;18125.64599999
SE;SUDESTE;2025-01-24 20:00:00;55548.10299999
N;NORTE;2025-01-24 21:00:00;7610.156
NE;NORDESTE;2025-01-24 21:00:00;14467.24399999
S;SUL;2025-01-24 21:00:00;17897.905
SE;SUDESTE;2025-01-24 21:00:00;55129.496
N;NORTE;2025-01-24 22:00:00;8053.854
NE;NORDESTE;2025-01-24 22:00:00;14553.313
S;SUL;2025-01-24 22:00:00;17333.317
SE;SUDESTE;2025-01-24 22:00:00;53846.74599999
N;NORTE;2025-01-24 23:00:00;7982.24699999
NE;NORDESTE;2025-01-24 23:00:00;14260.188
S;SUL;2025-01-24 23:00:00;16479.599
SE;SUDESTE;2025-01-24 23:00:00;51923.43899999
N;NORTE;2025-01-25 00:00:00;7884.438
NE;NORDESTE;2025-01-25 00:00:00;13876.715
S;SUL;2025-01-25 00:00:00;15579.37
SE;SUDESTE;2025-01-25 00:00:00;49334.69199999
N;NORTE;2025-01-25 01:00:00;7716.65699999
NE;NORDESTE;2025-01-25 01:00:00;13498.23399999
S;SUL;2025-01-25 01:00:00;14664.584
SE;SUDESTE;2025-01-25 01:00:00;47232.373
N;NORTE;2025-01-25 02:00:00;7537.94399999
NE;NORDESTE;2025-01-25 02:00:00;13162.525
S;SUL;2025-01-25 02:00:00;13920.00599999
SE;SUDESTE;2025-01-25 02:00:00;45536.82099999
N;NORTE;2025-01-25 03:00:00;7330.383
NE;NORDESTE;2025-01-25 03:00:00;12927.314
S;SUL;2025-01-25 03:00:00;13517.14999999
SE;SUDESTE;2025-01-25 03:00:00;44468.19499999
N;NORTE;2025-01-25 04:00:00;7198.365
NE;NORDESTE;2025-01-25 04:00:00;12748.46499999
S;SUL;2025-01-25 04:00:00;13240.81899999
SE;SUDESTE;2025-01-25 04:00:00;44014.993
N;NORTE;2025-01-25 05:00:00;7156.061
NE;NORDESTE;2025-01-25 05:00:00;12203.473
S;SUL;2025-01-25 05:00:00;13171.122
SE;SUDESTE;2025-01-25 05:00:00;43566.42799999
N;NORTE;2025-01-25 06:00:00;6878.937
NE;NORDESTE;2025-01-25 06:00:00;11771.9
S;SUL;2025-01-25 06:00:00;13228.79599999
SE;SUDESTE;2025-01-25 06:00:00;43823.95
N;NORTE;2025-01-25 07:00:00;6759.297
NE;NORDESTE;2025-01-25 07:00:00;11564.861
S;SUL;2025-01-25 07:00:00;13985.976
SE;SUDESTE;2025-01-25 07:00:00;45484.325
N;NORTE;2025-01-25 08:00:00;6809.658
NE;NORDESTE;2025-01-25 08:00:00;11671.693
S;SUL;2025-01-25 08:00:00;14672.61399999
SE;SUDESTE;2025-01-25 08:00:00;47321.246
N;NORTE;2025-01-25 09:00:00;6998.947
NE;NORDESTE;2025-01-25 09:00:00;11749.03899999
S;SUL;2025-01-25 09:00:00;15178.93799999
SE;SUDESTE;2025-01-25 09:00:00;48742.45699999
N;NORTE;2025-01-25 10:00:00;7092.604
NE;NORDESTE;2025-01-25 10:00:00;11792.858
S;SUL;2025-01-25 10:00:00;15517.75099999
SE;SUDESTE;2025-01-25 10:00:00;49749.696
N;NORTE;2025-01-25 11:00:00;6974.016
NE;NORDESTE;2025-01-25 11:00:00;11725.861
S;SUL;2025-01-25 11:00:00;15665.469
SE;SUDESTE;2025-01-25 11:00:00;50496.452
N;NORTE;2025-01-25 12:00:00;6795.073
NE;NORDESTE;2025-01-25 12:00:00;11414.24999999
S;SUL;2025-01-25 12:00:00;15142.688
SE;SUDESTE;2025-01-25 12:00:00;50538.317
N;NORTE;2025-01-25 13:00:00;6978.705
NE;NORDESTE;2025-01-25 13:00:00;11318.325
S;SUL;2025-01-25 13:00:00;14871.05099999
SE;SUDESTE;2025-01-25 13:00:00;50335.999
N;NORTE;2025-01-25 14:00:00;7386.38699999
NE;NORDESTE;2025-01-25 14:00:00;11499.41799999
S;SUL;2025-01-25 14:00:00;14877.44199999
SE;SUDESTE;2025-01-25 14:00:00;49650.918
N;NORTE;2025-01-25 15:00:00;7375.357
NE;NORDESTE;2025-01-25 15:00:00;11712.983
S;SUL;2025-01-25 15:00:00;14819.388
SE;SUDESTE;2025-01-25 15:00:00;49537.12099999
N;NORTE;2025-01-25 16:00:00;7235.366
NE;NORDESTE;2025-01-25 16:00:00;12006.099
S;SUL;2025-01-25 16:00:00;14815.951
SE;SUDESTE;2025-01-25 16:00:00;49947.365
N;NORTE;2025-01-25 17:00:00;7242.632
NE;NORDESTE;2025-01-25 17:00:00;12649.666
S;SUL;2025-01-25 17:00:00;14936.021
SE;SUDESTE;2025-01-25 17:00:00;50020.02
N;NORTE;2025-01-25 18:00:00;7411.012
NE;NORDESTE;2025-01-25 18:00:00;13957.05999999
S;SUL;2025-01-25 18:00:00;15097.95599999
SE;SUDESTE;2025-01-25 18:00:00;50914.901
N;NORTE;2025-01-25 19:00:00;7694.044
NE;NORDESTE;2025-01-25 19:00:00;14321.306
S;SUL;2025-01-25 19:00:00;15603.919
SE;SUDESTE;2025-01-25 19:00:00;53390.352
N;NORTE;2025-01-25 20:00:00;7742.501
NE;NORDESTE;2025-01-25 20:00:00;14181.387
S;SUL;2025-01-25 20:00:00;15890.93999999
SE;SUDESTE;2025-01-25 20:00:00;53163.34199999
N;NORTE;2025-01-25 21:00:00;7792.622
NE;NORDESTE;2025-01-25 21:00:00;14187.80599999
S;SUL;2025-01-25 21:00:00;15421.34099999
SE;SUDESTE;2025-01-25 21:00:00;52049.137
N;NORTE;2025-01-25 22:00:00;7794.672
NE;NORDESTE;2025-01-25 22:00:00;14117.503
S;SUL;2025-01-25 22:00:00;14554.985
SE;SUDESTE;2025-01-25 22:00:00;50635.841
N;NORTE;2025-01-25 23:00:00;7768.359
NE;NORDESTE;2025-01-25 23:00:00;13902.552
S;SUL;2025-01-25 23:00:00;13806.887
SE;SUDESTE;2025-01-25 23:00:00;48848.26699999
N;NORTE;2025-01-26 00:00:00;7582.25
NE;NORDESTE;2025-01-26 00:00:00;13635.553
S;SUL;2025-01-26 00:00:00;13025.376
SE;SUDESTE;2025-01-26 00:00:00;46796.96599999
N;NORTE;2025-01-26 01:00:00;7525.60399999
NE;NORDESTE;2025-01-26 01:00:00;13281.76999999
S;SUL;2025-01-26 01:00:00;12355.673
SE;SUDESTE;2025-01-26 01:00:00;44893.907
N;NORTE;2025-01-26 02:00:00;7441.316
NE;NORDESTE;2025-01-26 02:00:00;12953.783
S;SUL;2025-01-26 02:00:00;11768.74399999
SE;SUDESTE;2025-01-26 02:00:00;43532.48999999
N;NORTE;2025-01-26 03:00:00;7349.142
NE;NORDESTE;2025-01-26 03:00:00;12749.15199999
S;SUL;2025-01-26 03:00:00;11291.873
SE;SUDESTE;2025-01-26 03:00:00;42449.27699999
N;NORTE;2025-01-26 04:00:00;7241.29599999
NE;NORDESTE;2025-01-26 04:00:00;12518.71799999
S;SUL;2025-01-26 04:00:00;11084.35999999
SE;SUDESTE;2025-01-26 04:00:00;41791.531
N;NORTE;2025-01-26 05:00:00;7137.974
NE;NORDESTE;2025-01-26 05:00:00;11921.34199999
S;SUL;2025-01-26 05:00:00;10829.105
SE;SUDESTE;2025-01-26 05:00:00;40999.03699999
N;NORTE;2025-01-26 06:00:00;6829.04299999
NE;NORDESTE;2025-01-26 06:00:00;11362.517
S;SUL;2025-01-26 06:00:00;10610.885
SE;SUDESTE;2025-01-26 06:00:00;40383.412
N;NORTE;2025-01-26 07:00:00;6630.101
NE;NORDESTE;2025-01-26 07:00:00;11116.139
S;SUL;2025-01-26 07:00:00;10785.66799999
SE;SUDESTE;2025-01-26 07:00:00;41097.644
N;NORTE;2025-01-26 08:00:00;6515.03899999
NE;NORDESTE;2025-01-26 08:00:00;10869.46499999
S;SUL;2025-01-26 08:00:00;10966.324
SE;SUDESTE;2025-01-26 08:00:00;41917.955
N;NORTE;2025-01-26 09:00:00;6482.459
NE;NORDESTE;2025-01-26 09:00:00;10619.321
S;SUL;2025-01-26 09:00:00;11190.11699999
SE;SUDESTE;2025-01-26 09:00:00;42563.31499999
N;NORTE;2025-01-26 10:00:00;6598.073
NE;NORDESTE;2025-01-26 10:00:00;10678.381
S;SUL;2025-01-26 10:00:00;12042.757
SE;SUDESTE;2025-01-26 10:00:00;42794.838
N;NORTE;2025-01-26 11:00:00;6773.32
NE;NORDESTE;2025-01-26 11:00:00;10694.009
S;SUL;2025-01-26 11:00:00;12714.91
SE;SUDESTE;2025-01-26 11:00:00;43931.48
N;NORTE;2025-01-26 12:00:00;6705.068
NE;NORDESTE;2025-01-26 12:00:00;10657.694
S;SUL;2025-01-26 12:00:00;12634.852
SE;SUDESTE;2025-01-26 12:00:00;44712.18099999
N;NORTE;2025-01-26 13:00:00;6695.579
NE;NORDESTE;2025-01-26 13:00:00;10517.78799999
S;SUL;2025-01-26 13:00:00;12575.713
SE;SUDESTE;2025-01-26 13:00:00;44454.55399999
N;NORTE;2025-01-26 14:00:00;6883.082
NE;NORDESTE;2025-01-26 14:00:00;10444.744
S;SUL;2025-01-26 14:00:00;12419.48899999
SE;SUDESTE;2025-01-26 14:00:00;43947.417
N;NORTE;2025-01-26 15:00:00;6942.15
NE;NORDESTE;2025-01-26 15:00:00;10661.686
S;SUL;2025-01-26 15:00:00;12215.63199999
SE;SUDESTE;2025-01-26 15:00:00;44637.658
N;NORTE;2025-01-26 16:00:00;6846.66999999
NE;NORDESTE;2025-01-26 16:00:00;11068.806
S;SUL;2025-01-26 16:00:00;12468.13499999
SE;SUDESTE;2025-01-26 16:00:00;45767.621
N;NORTE;2025-01-26 17:00:00;6934.879
NE;NORDESTE;2025-01-26 17:00:00;11747.959
S;SUL;2025-01-26 17:00:00;13059.025
SE;SUDESTE;2025-01-26 17:00:00;46750.89599999
N;NORTE;2025-01-26 18:00:00;7167.60399999
NE;NORDESTE;2025-01-26 18:00:00;13119.307
S;SUL;2025-01-26 18:00:00;13658.554
SE;SUDESTE;2025-01-26 18:00:00;47805.249
N;NORTE;2025-01-26 19:00:00;7501.424
NE;NORDESTE;2025-01-26 19:00:00;13445.19199999
S;SUL;2025-01-26 19:00:00;14707.291
SE;SUDESTE;2025-01-26 19:00:00;50047.05399999
N;NORTE;2025-01-26 20:00:00;7582.435
NE;NORDESTE;2025-01-26 20:00:00;13485.995
S;SUL;2025-01-26 20:00:00;15561.323
SE;SUDESTE;2025-01-26 20:00:00;50342.236
N;NORTE;2025-01-26 21:00:00;7677.882
NE;NORDESTE;2025-01-26 21:00:00;13606.771
S;SUL;2025-01-26 21:00:00;15474.67799999
SE;SUDESTE;2025-01-26 21:00:00;50016.67099999
N;NORTE;2025-01-26 22:00:00;7825.252
NE;NORDESTE;2025-01-26 22:00:00;13614.57
S;SUL;2025-01-26 22:00:00;15165.39099999
SE;SUDESTE;2025-01-26 22:00:00;49355.47999999
N;NORTE;2025-01-26 23:00:00;7768.73999999
NE;NORDESTE;2025-01-26 23:00:00;13320.004
S;SUL;2025-01-26 23:00:00;14399.035
SE;SUDESTE;2025-01-26 23:00:00;47342.77
N;NORTE;2025-01-27 00:00:00;7682.43699999
NE;NORDESTE;2025-01-27 00:00:00;12891.67499999
S;SUL;2025-01-27 00:00:00;13619.576
SE;SUDESTE;2025-01-27 00:00:00;45356.645
N;NORTE;2025-01-27 01:00:00;7585.90599999
NE;NORDESTE;2025-01-27 01:00:00;12581.568
S;SUL;2025-01-27 01:00:00;12974.119
SE;SUDESTE;2025-01-27 01:00:00;43493.73399999
N;NORTE;2025-01-27 02:00:00;7463.04499999
NE;NORDESTE;2025-01-27 02:00:00;12260.121
S;SUL;2025-01-27 02:00:00;12524.63299999
SE;SUDESTE;2025-01-27 02:00:00;42399.73
N;NORTE;2025-01-27 03:00:00;7303.047
NE;NORDESTE;2025-01-27 03:00:00;12063.34799999
S;SUL;2025-01-27 03:00:00;12341.713
SE;SUDESTE;2025-01-27 03:00:00;41656.35499999
N;NORTE;2025-01-27 04:00:00;7222.671
NE;NORDESTE;2025-01-27 04:00:00;11932.05399999
S;SUL;2025-01-27 04:00:00;12334.287
SE;SUDESTE;2025-01-27 04:00:00;41631.951
N;NORTE;2025-01-27 05:00:00;7160.396
NE;NORDESTE;2025-01-27 05:00:00;11630.671
S;SUL;2025-01-27 05:00:00;12748.961
SE;SUDESTE;2025-01-27 05:00:00;42525.68999999
N;NORTE;2025-01-27 06:00:00;6992.82499999
NE;NORDESTE;2025-01-27 06:00:00;11397.726
S;SUL;2025-01-27 06:00:00;13697.237
SE;SUDESTE;2025-01-27 06:00:00;44390.988
N;NORTE;2025-01-27 07:00:00;7053.92599999
NE;NORDESTE;2025-01-27 07:00:00;11777.877
S;SUL;2025-01-27 07:00:00;15780.904
SE;SUDESTE;2025-01-27 07:00:00;47941.27
N;NORTE;2025-01-27 08:00:00;7311.22
NE;NORDESTE;2025-01-27 08:00:00;12333.42299999
S;SUL;2025-01-27 08:00:00;17442.62899999
SE;SUDESTE;2025-01-27 08:00:00;51600.55899999
N;NORTE;2025-01-27 09:00:00;7483.649
NE;NORDESTE;2025-01-27 09:00:00;12838.365
S;SUL;2025-01-27 09:00:00;17994.064
SE;SUDESTE;2025-01-27 09:00:00;53360.99099999
N;NORTE;2025-01-27 10:00:00;7560.77999999
NE;NORDESTE;2025-01-27 10:00:00;13055.208
S;SUL;2025-01-27 10:00:00;18380.655
SE;SUDESTE;2025-01-27 10:00:00;53716.887
N;NORTE;2025-01-27 11:00:00;7558.64
NE;NORDESTE;2025-01-27 11:00:00;13066.635
S;SUL;2025-01-27 11:00:00;18456.69999999
SE;SUDESTE;2025-01-27 11:00:00;53457.91999999
N;NORTE;2025-01-27 12:00:00;7548.281
NE;NORDESTE;2025-01-27 12:00:00;12836.084
S;SUL;2025-01-27 12:00:00;17632.669
SE;SUDESTE;2025-01-27 12:00:00;53057.574
N;NORTE;2025-01-27 13:00:00;7777.772
NE;NORDESTE;2025-01-27 13:00:00;13178.853
S;SUL;2025-01-27 13:00:00;18818.37699999
SE;SUDESTE;2025-01-27 13:00:00;54161.553
N;NORTE;2025-01-27 14:00:00;8115.74799999
NE;NORDESTE;2025-01-27 14:00:00;13802.307
S;SUL;2025-01-27 14:00:00;19802.095
SE;SUDESTE;2025-01-27 14:00:00;55309.18899999
N;NORTE;2025-01-27 15:00:00;8425.427
NE;NORDESTE;2025-01-27 15:00:00;14253.304
S;SUL;2025-01-27 15:00:00;20139.168
SE;SUDESTE;2025-01-27 15:00:00;56037.48899999
N;NORTE;2025-01-27 16:00:00;8425.41
NE;NORDESTE;2025-01-27 16:00:00;13920.852
S;SUL;2025-01-27 16:00:00;19918.995
SE;SUDESTE;2025-01-27 16:00:00;54699.937
N;NORTE;2025-01-27 17:00:00;8179.344
