id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 00:00:00;74842.361;5670.745;8233.147;1.0;88747.25;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 00:00:00;41352.043;3251.29899999;3.0;0.0;50433.821;-5827.479
S;SUL;2025-01-22 00:00:00;12143.04;386.394;265.837;1.0;15700.07;-2903.799
NE;NORDESTE;2025-01-22 01:00:00;3504.554;516.131;7985.90399999;0.0;13998.30599999;-1991.717
N;NORTE;2025-01-22 01:00:00;17261.68699999;1488.243;113.002;0.0;7945.38099999;10917.551
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 01:00:00;70933.655;5648.183;8332.382;1.0;84915.22;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 01:00:00;39655.77;3258.20199999;2.0;0.0;48165.85;-5249.878
S;SUL;2025-01-22 01:00:00;10511.644;385.607;231.47599999;1.0;14805.683;-3675.956
NE;NORDESTE;2025-01-22 02:00:00;3412.111;487.663;7975.44899999;0.0;13645.27299999;-1770.05
N;NORTE;2025-01-22 02:00:00;17287.498;1472.242;110.221;0.0;7773.95799999;11096.003
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 02:00:00;68506.558;5613.112;8259.666;1.0;82380.34;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 02:00:00;38439.024;3267.46799999;2.0;0.0;46762.323;-5053.83099999
S;SUL;2025-01-22 02:00:00;9367.925;385.739;171.996;1.0;14198.782;-4272.122
NE;NORDESTE;2025-01-22 03:00:00;3476.57;403.025;7427.648;0.0;13407.263;-2100.02
N;NORTE;2025-01-22 03:00:00;17292.116;1440.466;70.926;0.0;7659.266;11144.242
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 03:00:00;67490.707;5495.936;7646.56;1.0;80634.2;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 03:00:00;37471.327;3266.845;2.0;0.0;45659.445;-4919.273
S;SUL;2025-01-22 03:00:00;9250.694;385.6;145.986;1.0;13908.229;-4124.94899999
NE;NORDESTE;2025-01-22 04:00:00;3507.905;404.537;6895.012;0.4;13223.831;-2415.977
N;NORTE;2025-01-22 04:00:00;17304.17199999;1467.73799999;96.165;0.0;7543.124;11324.951
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 04:00:00;67342.567;5519.378;7118.173;1.473;79981.59;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 04:00:00;37166.164;3261.31799999;2.0;0.073;45431.453;-5001.898
S;SUL;2025-01-22 04:00:00;9364.32599999;385.785;124.996;1.0;13783.18299999;-3907.076
NE;NORDESTE;2025-01-22 05:00:00;3429.688;409.102;6087.58999999;159.537;12780.28999999;-2694.373
N;NORTE;2025-01-22 05:00:00;17306.047;1464.68999999;122.179;4.801;7412.244;11485.473
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 05:00:00;67700.213;5527.353;6352.501;450.19;80030.26;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 05:00:00;37460.705;3267.81799999;2.0;232.60399999;45752.457;-4789.33
S;SUL;2025-01-22 05:00:00;9503.77299999;385.743;140.732;53.248;14085.26599999;-4001.77
NE;NORDESTE;2025-01-22 06:00:00;3196.199;401.301;5667.81299999;1997.49699999;12221.04399999;-958.234
N;NORTE;2025-01-22 06:00:00;16433.855;1477.284;152.204;109.661;7162.575;11010.429
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 06:00:00;64205.654;5528.993;5969.23;6146.645;81850.52;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 06:00:00;35264.44499999;3264.419;2.0;3379.91299999;47493.36499999;-5582.588
S;SUL;2025-01-22 06:00:00;9311.155;385.989;147.213;659.57399999;14973.538;-4469.607
NE;NORDESTE;2025-01-22 07:00:00;2826.621;402.643;5652.647;5486.703;12506.349;1862.265
N;NORTE;2025-01-22 07:00:00;12759.875;1477.288;121.134;387.66299999;7063.443;7682.517
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 07:00:00;59010.533;5538.743;5868.263;16990.59;87408.13;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 07:00:00;33146.29199999;3272.771;2.0;9263.312;51071.19599999;-5386.82099999
S;SUL;2025-01-22 07:00:00;10277.74499999;386.041;92.482;1852.912;16767.141;-4157.961
NE;NORDESTE;2025-01-22 08:00:00;2670.43599999;406.97799999;5726.275;7095.832;13019.843;2879.678
N;NORTE;2025-01-22 08:00:00;11338.857;1475.418;155.302;698.856;7335.93699999;6332.496
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 08:00:00;57636.763;5541.237;5944.222;23658.988;92781.21;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 08:00:00;32630.435;3273.082;2.0;12764.97599999;54240.367;-5569.874
S;SUL;2025-01-22 08:00:00;10997.035;385.759;60.645;3099.324;18185.063;-3642.3
NE;NORDESTE;2025-01-22 09:00:00;2591.598;407.86299999;5539.055;8632.86499999;13261.91899999;3909.462
N;NORTE;2025-01-22 09:00:00;9268.142;1476.567;127.227;1058.099;7473.987;4456.048
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 09:00:00;54871.998;5544.998;5749.987;29206.783;95373.77;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 09:00:00;32288.229;3274.693;2.0;15407.434;56100.282;-5127.926
S;SUL;2025-01-22 09:00:00;10724.02899999;385.875;81.705;4108.385;18537.57799999;-3237.584
NE;NORDESTE;2025-01-22 10:00:00;2612.743;410.641;4904.576;9608.542;13555.991;3980.511
N;NORTE;2025-01-22 10:00:00;8536.07499999;1479.619;163.616;1422.924;7784.389;3817.845
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 10:00:00;53835.38;5544.225;5171.193;33436.832;97987.63;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 10:00:00;32661.048;3267.943;2.0;17764.881;57707.376;-4011.504
S;SUL;2025-01-22 10:00:00;10025.514;386.022;101.001;4640.485;18939.874;-3786.852
NE;NORDESTE;2025-01-22 11:00:00;2599.879;402.132;5215.72299999;9675.17599999;13480.43399999;4412.47599999
N;NORTE;2025-01-22 11:00:00;8458.37099999;1482.124;117.314;1563.676;7856.17399999;3765.311
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 11:00:00;53891.549;5543.286;5432.9;34579.418;99447.15;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 11:00:00;33010.589;3272.66;2.0;18546.023;58822.704;-3991.432
S;SUL;2025-01-22 11:00:00;9822.70999999;386.37;97.863;4794.54299999;19287.841;-4186.35499999
NE;NORDESTE;2025-01-22 12:00:00;2601.219;389.34;5022.07399999;9605.42499999;12969.43299999;4648.625
N;NORTE;2025-01-22 12:00:00;8586.542;1472.242;123.615;1409.409;7722.80799999;3868.99999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 12:00:00;54063.489;5520.379;5237.927;33544.871;98366.67;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 12:00:00;33091.50299999;3272.807;2.0;17696.328;59009.429;-4946.791
S;SUL;2025-01-22 12:00:00;9784.22499999;385.99;90.238;4833.709;18664.996;-3570.834
NE;NORDESTE;2025-01-22 13:00:00;2616.77399999;383.838;5130.607;8810.87699999;13375.71399999;3566.382
N;NORTE;2025-01-22 13:00:00;10258.252;1468.552;201.796;1250.55199999;7888.477;5290.675
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 13:00:00;59105.582;5502.35;5441.424;31170.594;101219.95;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 13:00:00;35812.646;3263.78199999;2.5;16459.28;60006.547;-4468.339
S;SUL;2025-01-22 13:00:00;10417.91;386.178;106.521;4649.885;19949.212;-4388.718
NE;NORDESTE;2025-01-22 14:00:00;2977.24999999;391.646;5776.249;7659.685;13792.974;3011.856
N;NORTE;2025-01-22 14:00:00;11356.52699999;1471.219;175.953;1164.649;8213.19799999;5955.15
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 14:00:00;63531.561;5504.328;6053.495;27663.362;102752.75;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 14:00:00;38217.937;3255.27699999;3.0;14684.68899999;60344.673;-4183.77
S;SUL;2025-01-22 14:00:00;10979.847;386.186;98.293;4154.339;20401.90099999;-4783.236
NE;NORDESTE;2025-01-22 15:00:00;3621.734;395.56899999;7185.25599999;6502.53799999;13926.05799999;3779.039
N;NORTE;2025-01-22 15:00:00;11431.778;1475.007;168.785;967.486;8342.316;5700.74
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 15:00:00;66658.693;5517.362;7466.46;22750.388;102392.9;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 15:00:00;40409.55799999;3260.76899999;3.0;11915.37;59905.818;-4317.121
S;SUL;2025-01-22 15:00:00;11195.623;386.017;109.419;3364.994;20218.711;-5162.658
NE;NORDESTE;2025-01-22 16:00:00;4196.475;440.506;8142.255;4187.73499999;14124.083;2842.888
N;NORTE;2025-01-22 16:00:00;12383.017;1493.883;187.633;660.782;8121.322;6603.993
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 16:00:00;71470.558;5668.083;8461.819;15802.565;101403.03;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 16:00:00;41914.78599999;3342.34099999;3.0;8500.28899999;59196.45499999;-5436.03899999
S;SUL;2025-01-22 16:00:00;12976.28;391.353;128.931;2453.759;19961.165;-4010.842
NE;NORDESTE;2025-01-22 17:00:00;5783.703;527.904;7957.455;1226.83999999;14022.762;1473.14
N;NORTE;2025-01-22 17:00:00;14572.759;1503.822;229.921;273.928;7763.306;8817.124
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 17:00:00;75243.772;6102.926;8326.222;7374.75;97047.67;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 17:00:00;41795.546;3669.21399999;3.0;4440.162;56180.964;-6273.042
S;SUL;2025-01-22 17:00:00;13091.764;401.986;135.846;1433.82;19080.638;-4017.222
NE;NORDESTE;2025-01-22 18:00:00;6662.489;536.756;8186.12999999;75.808;14415.791;1045.392
N;NORTE;2025-01-22 18:00:00;16204.171;1510.574;202.889;36.113;7530.9;10422.847
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 18:00:00;78589.56;6190.406;8605.492;1118.836;94504.29;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 18:00:00;42298.742;3731.36299999;3.0;553.52699999;54723.591;-8136.95899999
S;SUL;2025-01-22 18:00:00;13424.158;411.713;213.473;453.388;17834.012;-3331.28
NE;NORDESTE;2025-01-22 19:00:00;6769.755;545.99199999;9082.178;0.0;14695.388;1702.53699999
N;NORTE;2025-01-22 19:00:00;16493.06199999;1512.397;250.964;2.461;7901.033;10357.85099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 19:00:00;82127.581;6095.107;9655.595;17.434;97895.72;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 19:00:00;44330.146;3622.07599999;3.0;5.642;56923.403;-8962.53899999
S;SUL;2025-01-22 19:00:00;14534.618;414.642;319.45299999;9.331;18375.893;-3097.849
NE;NORDESTE;2025-01-22 20:00:00;6632.381;548.222;9462.50499999;0.522;14609.618;2034.012
N;NORTE;2025-01-22 20:00:00;16567.969;1521.408;264.41699999;0.0;7942.791;10411.003
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 20:00:00;82748.722;5943.612;10163.72;1.522;98857.58;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 20:00:00;44941.566;3462.88299999;3.0;0.0;57212.43;-8804.981
S;SUL;2025-01-22 20:00:00;14606.806;411.09899999;433.79799999;1.0;19092.737;-3640.034
NE;NORDESTE;2025-01-22 21:00:00;6616.185;516.544;10138.758;14.24;14985.283;2300.444
N;NORTE;2025-01-22 21:00:00;16502.863;1566.676;261.66;0.0;7976.652;10354.54699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 21:00:00;82647.27;6046.81;10860.903;15.24;99250.43;319.8
SE;SUDESTE/CENTRO-OESTE;2025-01-22 21:00:00;44888.89699999;3540.27499999;3.0;0.0;57121.93199999;-8689.76
S;SUL;2025-01-22 21:00:00;14639.325;423.315;457.485;1.0;19166.559;-3645.434
NE;NORDESTE;2025-01-22 22:00:00;6238.954;488.306;10381.79;8.43699999;15109.846;2007.641
N;NORTE;2025-01-22 22:00:00;15205.63399999;1570.96899999;235.243;0.0;8120.03699999;8891.80899999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 22:00:00;80829.095;5832.962;11043.338;9.437;97375.2;339.63
SE;SUDESTE/CENTRO-OESTE;2025-01-22 22:00:00;44939.938;3350.787;3.0;0.0;55426.842;-7133.117
S;SUL;2025-01-22 22:00:00;14444.569;422.9;423.305;1.0;18718.47599999;-3426.702
NE;NORDESTE;2025-01-22 23:00:00;4445.27;485.201;9690.35799999;0.0;14691.97099999;-71.142
N;NORTE;2025-01-22 23:00:00;12590.375;1578.23;186.027;0.0;8018.28199999;6336.35
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-22 23:00:00;76807.345;5765.799;10337.797;1.0;92911.94;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-22 23:00:00;46012.772;3268.151;3.0;0.0;52616.181;-3332.258
S;SUL;2025-01-22 23:00:00;13758.928;434.217;458.412;1.0;17585.507;-2932.95
NE;NORDESTE;2025-01-23 00:00:00;3833.60299999;416.629;9764.56399999;0.0;13992.09599999;22.69999999
N;NORTE;2025-01-23 00:00:00;12941.52;1595.756;189.297;0.0;7953.806;6772.767
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 00:00:00;71760.091;5714.957;10480.149;1.0;87956.2;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 00:00:00;41847.783;3274.434;4.998;0.0;49803.548;-4676.333
S;SUL;2025-01-23 00:00:00;13137.185;428.13799999;521.29;1.0;16206.747;-2119.134
NE;NORDESTE;2025-01-23 01:00:00;3367.874;367.345;10213.396;0.0;13557.454;391.161
N;NORTE;2025-01-23 01:00:00;12865.855;1591.889;262.418;0.0;7828.16499999;6891.99699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 01:00:00;67457.482;5637.442;11051.512;1.0;84147.44;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 01:00:00;39494.754;3269.70499999;5.0;0.0;47535.309;-4765.84999999
S;SUL;2025-01-23 01:00:00;11728.999;408.503;570.69799999;1.0;15226.508;-2517.308
NE;NORDESTE;2025-01-23 02:00:00;3126.744;365.772;10357.287;0.0;13199.448;650.355
N;NORTE;2025-01-23 02:00:00;12150.422;1547.272;225.446;0.0;7579.115;6344.025
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 02:00:00;64511.878;5595.355;11112.351;1.0;81220.58;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 02:00:00;38832.129;3277.61599999;4.5;0.0;45852.635;-3738.38999999
S;SUL;2025-01-23 02:00:00;10402.58299999;404.695;525.11799999;1.0;14589.38599999;-3255.99
NE;NORDESTE;2025-01-23 03:00:00;3054.55599999;358.728;10574.783;0.0;12856.34099999;1131.726
N;NORTE;2025-01-23 03:00:00;11949.047;1512.03699999;127.284;0.0;7449.316;6139.052
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 03:00:00;62714.05;5574.27;11161.212;1.0;79450.53;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 03:00:00;37928.74699999;3280.545;4.0;0.0;44888.94999999;-3675.658
S;SUL;2025-01-23 03:00:00;9781.7;422.96;455.145;1.0;14255.925;-3595.12
NE;NORDESTE;2025-01-23 04:00:00;2949.604;366.267;11090.01399999;0.931;12719.23799999;1687.578
N;NORTE;2025-01-23 04:00:00;11228.56;1473.507;115.454;0.0;7258.627;5558.894
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 04:00:00;61335.545;5682.043;11593.282;1.945;78612.82;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 04:00:00;37652.89399999;3283.815;4.0;0.014;44575.426;-3634.703
S;SUL;2025-01-23 04:00:00;9504.487;558.45399999;383.814;1.0;14059.524;-3611.769
NE;NORDESTE;2025-01-23 05:00:00;2841.53399999;371.374;11057.276;163.439;12298.733;2134.89
N;NORTE;2025-01-23 05:00:00;10930.30799999;1434.809;58.983;3.82;7234.12799999;5193.792
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 05:00:00;61074.278;5742.057;11483.221;419.464;78719.02;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 05:00:00;37803.355;3291.712;4.0;202.57199999;44865.503;-3563.864
S;SUL;2025-01-23 05:00:00;9499.081;644.162;362.962;49.633;14320.656;-3764.818
NE;NORDESTE;2025-01-23 06:00:00;2839.821;369.517;9235.373;904.302;12029.731;1319.282
N;NORTE;2025-01-23 06:00:00;10583.777;1436.041;13.033;109.883;7027.58299999;5115.151
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 06:00:00;60317.832;5848.283;9564.614;4937.58;80668.31;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 06:00:00;37584.72999999;3296.847;4.0;3298.828;46565.03799999;-2380.63299999
S;SUL;2025-01-23 06:00:00;9309.50399999;745.878;312.20799999;624.567;15045.95699999;-4053.8
NE;NORDESTE;2025-01-23 07:00:00;2856.514;372.801;7544.19799999;2335.842;12377.453;731.902
N;NORTE;2025-01-23 07:00:00;10279.27599999;1445.224;12.739;437.366;7087.61199999;5086.993
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 07:00:00;59387.119;5882.939;7804.112;13437.195;86511.37;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 07:00:00;35600.759;3307.98499999;4.0;8842.149;50165.782;-2410.889
S;SUL;2025-01-23 07:00:00;10650.56999999;756.929;243.175;1821.838;16880.51799999;-3408.006
NE;NORDESTE;2025-01-23 08:00:00;2865.722;372.465;6356.99499999;4531.951;12859.558;1267.57499999
N;NORTE;2025-01-23 08:00:00;9973.654;1444.044;42.455;774.54599999;7299.623;4935.076
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 08:00:00;59278.567;5841.789;6575.419;20249.259;91945.03;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 08:00:00;35202.329;3310.41099999;4.0;11843.988;53582.815;-3222.087
S;SUL;2025-01-23 08:00:00;11236.86199999;714.86899999;171.969;3098.774;18203.03799999;-2980.564
NE;NORDESTE;2025-01-23 09:00:00;2872.291;369.097;4743.10199999;6055.854;13123.519;916.825
N;NORTE;2025-01-23 09:00:00;9754.552;1440.672;55.178;1108.258;7424.65199999;4934.008
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 09:00:00;57680.464;5842.165;4931.106;25843.085;94296.82;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 09:00:00;34027.848;3318.50199999;4.0;14520.85499999;55152.07;-3280.865
S;SUL;2025-01-23 09:00:00;11025.773;713.894;128.826;4158.118;18596.579;-2569.96799999
NE;NORDESTE;2025-01-23 10:00:00;2866.763;374.156;3333.122;7351.385;13383.201;542.225
N;NORTE;2025-01-23 10:00:00;9737.88499999;1430.549;75.805;1504.974;7713.51899999;5035.69399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 10:00:00;57415.722;6103.88;3531.379;29344.612;96395.59;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 10:00:00;33907.29;3587.47299999;4.5;15623.99599999;56128.054;-3004.795
S;SUL;2025-01-23 10:00:00;10903.784;711.702;117.952;4864.257;19170.819;-2573.12399999
NE;NORDESTE;2025-01-23 11:00:00;2875.666;366.248;2875.645;8771.99699999;13390.88399999;1498.672
N;NORTE;2025-01-23 11:00:00;9747.90599999;1413.491;91.034;1654.223;7833.61799999;5073.036
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 11:00:00;55978.652;6530.565;3107.725;31758.462;97375.4;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 11:00:00;33498.97399999;4031.51999999;5.0;16173.572;56558.00599999;-2848.93999999
S;SUL;2025-01-23 11:00:00;9856.106;719.306;136.046;5158.67;19592.896;-3722.768
NE;NORDESTE;2025-01-23 12:00:00;2878.899;366.41999999;2662.018;8768.983;12967.886;1708.434
N;NORTE;2025-01-23 12:00:00;9757.537;1403.503;107.91;1502.842;7713.229;5058.563
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 12:00:00;55598.109;7033.179;2982.705;30963.151;96577.14;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 12:00:00;33717.82099999;4541.499;5.0;15751.29499999;56842.73;-2827.11499999
S;SUL;2025-01-23 12:00:00;9243.852;721.757;207.777;4940.031;19053.299;-3939.882
NE;NORDESTE;2025-01-23 13:00:00;2880.186;369.217;3194.703;8432.22899999;13287.81699999;1588.518
N;NORTE;2025-01-23 13:00:00;9985.90599999;1398.418;116.959;1285.96499999;7807.11099999;4980.137
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 13:00:00;60056.377;7336.864;3587.275;28670.608;99651.12;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 13:00:00;36822.058;4845.505;5.0;14503.628;58158.423;-1982.232
S;SUL;2025-01-23 13:00:00;10368.227;723.724;270.613;4448.786;20397.773;-4586.423
NE;NORDESTE;2025-01-23 14:00:00;2915.952;373.9;4093.221;7743.383;13537.914;1588.542
N;NORTE;2025-01-23 14:00:00;10691.078;1393.206;163.675;1171.987;8156.841;5263.10499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 14:00:00;63885.753;7844.02;4558.045;24771.985;101059.8;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 14:00:00;39232.402;5354.055;5.0;12230.125;58441.946;-1620.36399999
S;SUL;2025-01-23 14:00:00;11046.32099999;722.859;296.149;3626.49;20923.102;-5231.283
NE;NORDESTE;2025-01-23 15:00:00;2956.22599999;369.722;4743.79599999;6806.298;13661.33399999;1214.708
N;NORTE;2025-01-23 15:00:00;11240.614;1441.821;141.835;943.073;8262.29599999;5505.047
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 15:00:00;67824.475;8262.532;5291.552;19670.862;101049.42;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 15:00:00;41488.23299999;5728.637;6.0;9145.12899999;58171.12;-1803.121
S;SUL;2025-01-23 15:00:00;12139.402;722.352;399.92099999;2776.362;20954.671;-4916.634
NE;NORDESTE;2025-01-23 16:00:00;3220.183;366.143;5587.825;5132.005;13866.582;439.574
N;NORTE;2025-01-23 16:00:00;12670.43;1467.867;134.01499999;622.79999999;8366.319;6528.793
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 16:00:00;72178.231;8298.201;6275.886;14062.693;100815.01;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-23 16:00:00;43028.622;5744.422;6.0;6427.028;57628.302;-2422.23
S;SUL;2025-01-23 16:00:00;13258.99599999;719.769;548.04599999;1880.86;20953.80799999;-4546.137
NE;NORDESTE;2025-01-23 17:00:00;4909.17099999;378.06899999;6738.785;1482.485;13480.096;28.41399999
N;NORTE;2025-01-23 17:00:00;12569.615;1475.291;234.682;263.80199999;8046.67299999;6496.717
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 17:00:00;73735.034;8400.197;7651.967;6222.397;96292.72;-283.13
SE;SUDESTE/CENTRO-OESTE;2025-01-23 17:00:00;43820.834;5801.393;6.0;3441.742;54912.74;-1842.771
S;SUL;2025-01-23 17:00:00;12435.41399999;745.444;672.5;1034.368;19853.21399999;-4965.48799999
NE;NORDESTE;2025-01-23 18:00:00;5626.766;372.661;7591.90999999;35.326;14046.76599999;-420.103
N;NORTE;2025-01-23 18:00:00;13309.087;1471.037;240.557;41.30599999;7907.972;7154.015
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 18:00:00;74402.445;8450.358;8674.951;917.438;93872.34;-1427.15
SE;SUDESTE/CENTRO-OESTE;2025-01-23 18:00:00;43203.50499999;5834.896;6.0;538.87;53664.54299999;-4081.272
S;SUL;2025-01-23 18:00:00;12263.087;771.764;836.484;301.936;18253.061;-4079.79
NE;NORDESTE;2025-01-23 19:00:00;6512.832;362.394;7854.19699999;0.903;14344.675;385.651
N;NORTE;2025-01-23 19:00:00;13858.364;1477.019;191.156;3.155;8191.028;7338.66599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 19:00:00;77868.366;8637.846;9029.453;21.665;97103.53;-1546.2
SE;SUDESTE/CENTRO-OESTE;2025-01-23 19:00:00;45126.717;6027.518;6.0;9.501;55856.316;-4686.58
S;SUL;2025-01-23 19:00:00;12370.453;770.915;978.09999999;8.106;18711.508;-4583.934
NE;NORDESTE;2025-01-23 20:00:00;6653.1;360.875;7158.058;0.0;14260.387;-88.35399999
N;NORTE;2025-01-23 20:00:00;13843.052;1508.973;249.421;0.0;8300.465;7300.981
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 20:00:00;79036.622;8863.968;8422.499;1.0;97855.87;-1531.78
SE;SUDESTE/CENTRO-OESTE;2025-01-23 20:00:00;46261.18499999;6235.26;6.0;0.0;56149.35099999;-3646.906
S;SUL;2025-01-23 20:00:00;12279.285;758.86;1009.02;1.0;19145.664;-5097.499
NE;NORDESTE;2025-01-23 21:00:00;6690.84499999;361.64;7359.90699999;0.0;14623.18199999;-210.78999999
N;NORTE;2025-01-23 21:00:00;13847.19799999;1523.629;249.001;0.0;8454.09699999;7165.731
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 21:00:00;78939.214;8871.491;8577.086;1.0;97888.17;-1499.38
SE;SUDESTE/CENTRO-OESTE;2025-01-23 21:00:00;46130.138;6238.263;6.0;0.0;55760.113;-3385.712
S;SUL;2025-01-23 21:00:00;12271.033;747.959;962.178;1.0;19050.774;-5068.60399999
NE;NORDESTE;2025-01-23 22:00:00;6757.83099999;357.64399999;7837.836;0.0;14694.007;259.304
N;NORTE;2025-01-23 22:00:00;13714.258;1534.493;280.64999999;0.0;8539.857;6989.544
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 22:00:00;77635.042;8587.949;9243.224;1.0;95675.56;-208.35
SE;SUDESTE/CENTRO-OESTE;2025-01-23 22:00:00;44464.41299999;5933.221;6.0;0.0;53992.59199999;-3588.958
S;SUL;2025-01-23 22:00:00;12698.54;762.591;1118.73799999;1.0;18449.104;-3868.23499999
NE;NORDESTE;2025-01-23 23:00:00;6657.999;359.891;7789.799;0.0;14505.91699999;301.77199999
N;NORTE;2025-01-23 23:00:00;13673.468;1554.091;257.355;0.0;8485.374;6999.54
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-23 23:00:00;75621.123;7295.424;9161.3;1.0;91715.86;362.98
SE;SUDESTE/CENTRO-OESTE;2025-01-23 23:00:00;42358.188;4618.12;6.0;0.0;51410.731;-4428.423
S;SUL;2025-01-23 23:00:00;12931.46799999;763.322;1108.146;1.0;17313.84099999;-2509.905
NE;NORDESTE;2025-01-24 00:00:00;5559.87;373.4;8159.889;0.0;13993.765;99.394
N;NORTE;2025-01-24 00:00:00;12838.128;1544.033;205.229;0.0;8240.89;6346.5
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-24 00:00:00;71595.408;6495.444;9469.394;1.0;87198.2;363.05
SE;SUDESTE/CENTRO-OESTE;2025-01-24 00:00:00;41044.41499999;3811.44399999;5.001;0.0;48868.94899999;-4008.089
